id_apto,cc_postulado,fecha,ocupacion,interes,estado
6735708,1322419912,2022-11-13,Colaborador,Apartamento completo,pendiente
7923802,1879292250,2023-02-11,Docente,Apartamento completo,pendiente
7087876,1595777672,2023-01-22,Docente,Habitación,pendiente
7961348,1200526687,2023-03-12,Otra,Habitación,pendiente
7963929,1494745853,2022-11-09,Docente,Apartamento completo,pendiente
7932402,1440888557,2023-02-13,Estudiante,Apartamento completo,pendiente
7972007,1022086633,2023-01-22,Estudiante,Habitación,pendiente
7831439,1635993449,2023-02-23,Otra,Apartamento completo,pendiente
7944424,1807772267,2022-11-09,Docente,Habitación,pendiente
7919797,1887075323,2022-11-21,Docente,Habitación,pendiente
6977339,1930580318,2023-01-09,Docente,Habitación,pendiente
7951305,1191074299,2023-01-01,Otra,Habitación,pendiente
7956228,1188887327,2023-03-11,Colaborador,Habitación,pendiente
7135136,1063704092,2023-02-17,Otra,Apartamento completo,pendiente
7903272,1179104036,2022-11-24,Colaborador,Apartamento completo,pendiente
7961219,1092581177,2022-11-04,Colaborador,Apartamento completo,pendiente
7224827,1561411733,2023-01-02,Colaborador,Apartamento completo,pendiente
7692317,1443040728,2023-02-11,Otra,Habitación,pendiente
7909449,1364840132,2023-01-18,Otra,Habitación,pendiente
7802833,1322776017,2022-12-22,Otra,Apartamento completo,pendiente
7922236,1799507100,2023-01-04,Estudiante,Apartamento completo,pendiente
7842141,1394063109,2023-01-20,Otra,Habitación,pendiente
5436378,1239013173,2023-01-12,Docente,Apartamento completo,pendiente
7902144,1666770182,2023-02-22,Otra,Apartamento completo,pendiente
7950961,1654559860,2023-02-03,Colaborador,Apartamento completo,pendiente
7959114,1702878097,2023-01-27,Docente,Habitación,pendiente
7968212,1920847659,2023-01-23,Colaborador,Habitación,pendiente
10028708,1031111533,2022-12-24,Colaborador,Habitación,pendiente
7759943,1593540679,2022-11-03,Colaborador,Apartamento completo,pendiente
7913209,1968610275,2023-02-17,Otra,Habitación,pendiente
7969643,1311872455,2022-11-14,Estudiante,Apartamento completo,pendiente
6563762,1804477244,2022-12-29,Colaborador,Habitación,pendiente
7946989,1740726713,2023-01-04,Estudiante,Habitación,pendiente
7272362,1850348512,2023-01-16,Colaborador,Apartamento completo,pendiente
7972267,1125193518,2023-03-14,Otra,Apartamento completo,pendiente
7177566,1942824393,2022-12-10,Estudiante,Habitación,pendiente
7165567,1933712756,2023-02-05,Docente,Habitación,pendiente
7952029,1119719818,2023-01-21,Estudiante,Apartamento completo,pendiente
5800424,1885023624,2023-03-04,Estudiante,Apartamento completo,pendiente
7914598,1988677986,2022-11-08,Otra,Habitación,pendiente
7080162,1747122822,2022-11-11,Docente,Apartamento completo,pendiente
7958425,1662769772,2023-01-26,Otra,Apartamento completo,pendiente
7934634,1948292072,2023-02-25,Colaborador,Apartamento completo,pendiente
7326180,1175600759,2022-12-07,Docente,Habitación,pendiente
7794988,1251812822,2022-11-11,Otra,Apartamento completo,pendiente
7909449,1839893423,2023-01-07,Estudiante,Habitación,pendiente
7891167,1022296583,2022-11-30,Colaborador,Habitación,pendiente
7963204,1065791083,2023-01-02,Otra,Habitación,pendiente
7974317,1829158368,2022-11-11,Otra,Apartamento completo,pendiente
7955747,1621590593,2023-03-13,Estudiante,Apartamento completo,pendiente
4942541,1230349324,2023-02-06,Otra,Habitación,pendiente
7812728,1763478184,2022-11-27,Estudiante,Habitación,pendiente
7959550,1639506079,2022-12-04,Estudiante,Apartamento completo,pendiente
7947571,1530966164,2022-12-17,Colaborador,Apartamento completo,pendiente
7931432,1012909119,2022-11-19,Estudiante,Habitación,pendiente
7908433,1251991073,2022-12-09,Estudiante,Habitación,pendiente
7934147,1764766964,2022-12-03,Otra,Apartamento completo,pendiente
10001842,1708601881,2023-01-11,Docente,Habitación,pendiente
7968416,1854099853,2023-03-02,Estudiante,Habitación,pendiente
7934390,1957740436,2023-02-02,Docente,Habitación,pendiente
7958891,1272138891,2022-12-27,Colaborador,Apartamento completo,pendiente
3990511,1584765562,2023-01-08,Estudiante,Apartamento completo,pendiente
7968416,1349037067,2023-02-14,Estudiante,Apartamento completo,pendiente
7964538,1621689344,2023-01-15,Docente,Apartamento completo,pendiente
7965253,1358972229,2023-01-10,Estudiante,Apartamento completo,pendiente
7948739,1897859915,2023-02-02,Colaborador,Apartamento completo,pendiente
7920590,1136704577,2022-11-27,Otra,Habitación,pendiente
10025907,1290025801,2023-02-04,Estudiante,Habitación,pendiente
7651903,1690132472,2022-12-12,Estudiante,Habitación,pendiente
7962377,1774177572,2022-12-30,Docente,Habitación,pendiente
7865876,1251946453,2022-12-27,Docente,Apartamento completo,pendiente
7963885,1670608154,2023-02-06,Otra,Habitación,pendiente
7771199,1817134376,2023-02-04,Otra,Apartamento completo,pendiente
7970678,1151099534,2023-02-06,Otra,Apartamento completo,pendiente
7974784,1085076186,2023-02-07,Docente,Habitación,pendiente
7907970,1876008458,2023-01-13,Docente,Apartamento completo,pendiente
7808507,1249424260,2022-11-20,Estudiante,Habitación,pendiente
7962566,1425214579,2023-01-14,Estudiante,Apartamento completo,pendiente
7969529,1272190770,2023-01-24,Estudiante,Habitación,pendiente
7939793,1921231399,2023-02-14,Docente,Habitación,pendiente
7938182,1039002592,2022-12-14,Docente,Habitación,pendiente
7974760,1049449974,2022-12-30,Colaborador,Apartamento completo,pendiente
7449455,1315984819,2023-02-23,Estudiante,Habitación,pendiente
7925811,1043393548,2023-02-08,Docente,Habitación,pendiente
7942829,1105048674,2023-03-15,Colaborador,Habitación,pendiente
7924852,1563078822,2023-01-06,Estudiante,Habitación,pendiente
7759943,1518349629,2022-11-24,Docente,Habitación,pendiente
6337443,1952341459,2023-02-14,Otra,Habitación,pendiente
7941601,1667657497,2022-11-13,Estudiante,Apartamento completo,pendiente
7942859,1172410881,2023-02-26,Estudiante,Habitación,pendiente
7953626,1808668100,2022-11-11,Estudiante,Apartamento completo,pendiente
7951700,1024924506,2022-12-30,Otra,Apartamento completo,pendiente
7175533,1320126330,2022-12-27,Estudiante,Apartamento completo,pendiente
7233114,1378245253,2023-02-01,Otra,Habitación,pendiente
7970223,1964657613,2022-11-30,Docente,Apartamento completo,pendiente
6080132,1397400383,2023-02-24,Docente,Apartamento completo,pendiente
7125033,1646830514,2023-01-25,Estudiante,Habitación,pendiente
7946826,1776624337,2023-02-15,Estudiante,Apartamento completo,pendiente
7934140,1091430035,2022-11-24,Colaborador,Habitación,pendiente
7964234,1603387582,2023-03-05,Otra,Apartamento completo,pendiente
7960735,1965714505,2023-01-13,Estudiante,Apartamento completo,pendiente
7973172,1584811060,2023-01-22,Colaborador,Apartamento completo,pendiente
7800080,1946514716,2022-11-16,Colaborador,Apartamento completo,pendiente
7911660,1810021344,2022-11-12,Estudiante,Habitación,pendiente
7847460,1317463944,2023-03-03,Colaborador,Habitación,pendiente
7968329,1307684519,2022-12-01,Estudiante,Apartamento completo,pendiente
7640474,1021473364,2023-02-14,Estudiante,Habitación,pendiente
10027931,1270134080,2023-03-06,Otra,Apartamento completo,pendiente
7965029,1571871368,2023-03-05,Otra,Apartamento completo,pendiente
7551215,1333303044,2022-11-19,Estudiante,Apartamento completo,pendiente
10032955,1155432679,2023-01-21,Docente,Apartamento completo,pendiente
7889603,1878678222,2022-11-08,Estudiante,Habitación,pendiente
7962212,1406523080,2023-02-14,Estudiante,Habitación,pendiente
7960128,1531382550,2022-11-22,Estudiante,Apartamento completo,pendiente
10028111,1796040418,2022-12-26,Estudiante,Habitación,pendiente
7698090,1443934691,2023-02-13,Docente,Apartamento completo,pendiente
7123401,1812121970,2023-03-08,Docente,Apartamento completo,pendiente
6977251,1909660371,2022-11-04,Estudiante,Habitación,pendiente
7287400,1601879334,2022-11-14,Otra,Habitación,pendiente
7907001,1356840261,2023-03-11,Estudiante,Habitación,pendiente
7859664,1100176718,2023-01-16,Docente,Apartamento completo,pendiente
7908420,1924050627,2022-11-21,Colaborador,Apartamento completo,pendiente
7631429,1435220004,2023-02-18,Docente,Apartamento completo,pendiente
7972459,1419932843,2022-12-13,Otra,Apartamento completo,pendiente
7936746,1548189131,2022-11-11,Estudiante,Habitación,pendiente
7969643,1105124086,2023-01-30,Colaborador,Apartamento completo,pendiente
7957491,1890891769,2023-02-10,Estudiante,Apartamento completo,pendiente
7266631,1082732767,2023-03-15,Docente,Apartamento completo,pendiente
7080248,1140949016,2022-11-06,Otra,Habitación,pendiente
7860635,1404702314,2023-03-10,Colaborador,Apartamento completo,pendiente
7954378,1463272750,2022-12-26,Docente,Habitación,pendiente
7913996,1420181032,2022-11-02,Otra,Habitación,pendiente
7645875,1382125116,2022-11-08,Docente,Habitación,pendiente
7890956,1558195695,2023-01-29,Docente,Habitación,pendiente
7907001,1129790568,2022-11-28,Otra,Habitación,pendiente
7951833,1941058724,2022-11-05,Otra,Habitación,pendiente
7941601,1301577567,2023-01-05,Colaborador,Apartamento completo,pendiente
7599765,1004110125,2022-11-04,Otra,Apartamento completo,pendiente
7943595,1150244458,2023-02-12,Colaborador,Apartamento completo,pendiente
7951872,1566038650,2023-01-22,Otra,Habitación,pendiente
7936517,1373539242,2023-02-23,Otra,Habitación,pendiente
7939254,1154880760,2023-01-06,Estudiante,Apartamento completo,pendiente
7952029,1679646672,2023-02-14,Otra,Apartamento completo,pendiente
7942360,1202876135,2023-03-05,Colaborador,Habitación,pendiente
7648593,1500385521,2022-11-14,Otra,Habitación,pendiente
7969136,1312568385,2022-11-21,Estudiante,Habitación,pendiente
10015076,1228058236,2022-11-12,Docente,Habitación,pendiente
7930165,1953251433,2023-01-02,Docente,Apartamento completo,pendiente
7942793,1799169459,2023-01-06,Otra,Habitación,pendiente
7974760,1543195737,2022-12-04,Otra,Apartamento completo,pendiente
7910203,1602571983,2022-12-09,Estudiante,Habitación,pendiente
7932419,1805521078,2022-12-21,Otra,Apartamento completo,pendiente
7708063,1309477077,2022-12-15,Docente,Habitación,pendiente
7968416,1785421101,2022-12-31,Otra,Apartamento completo,pendiente
7960443,1643522530,2023-02-25,Colaborador,Apartamento completo,pendiente
7860635,1846487791,2023-02-26,Estudiante,Apartamento completo,pendiente
6880068,1763122462,2023-01-28,Docente,Apartamento completo,pendiente
7945112,1995517339,2022-12-10,Colaborador,Apartamento completo,pendiente
7144483,1515132727,2023-02-20,Docente,Habitación,pendiente
7901560,1204900145,2023-02-06,Estudiante,Apartamento completo,pendiente
7962220,1134259958,2022-11-01,Colaborador,Apartamento completo,pendiente
7631429,1192057570,2023-02-28,Estudiante,Habitación,pendiente
7545550,1486116426,2022-11-14,Docente,Apartamento completo,pendiente
7919682,1464135297,2023-02-21,Colaborador,Apartamento completo,pendiente
10015076,1978008489,2023-01-20,Estudiante,Habitación,pendiente
7939254,1972978154,2022-12-29,Colaborador,Apartamento completo,pendiente
10039157,1400781545,2022-11-28,Colaborador,Apartamento completo,pendiente
7326180,1776788905,2023-01-18,Estudiante,Apartamento completo,pendiente
7970678,1593243151,2022-12-08,Estudiante,Habitación,pendiente
7971517,1131360674,2022-11-03,Docente,Apartamento completo,pendiente
7569247,1686752427,2023-01-06,Docente,Apartamento completo,pendiente
7648593,1142285966,2022-12-21,Colaborador,Habitación,pendiente
7969983,1882146031,2023-01-25,Estudiante,Habitación,pendiente
6337443,1926295953,2022-12-14,Otra,Habitación,pendiente
7968068,1515927532,2022-12-25,Otra,Habitación,pendiente
7968836,1606754161,2023-02-11,Estudiante,Apartamento completo,pendiente
7954087,1989345478,2023-01-13,Estudiante,Habitación,pendiente
7942859,1729750593,2022-12-08,Otra,Apartamento completo,pendiente
7857677,1917797933,2023-01-21,Estudiante,Apartamento completo,pendiente
7961726,1648479707,2023-01-31,Colaborador,Habitación,pendiente
7863009,1482668396,2023-03-10,Docente,Apartamento completo,pendiente
7959550,1418777188,2023-01-13,Otra,Habitación,pendiente
7972459,1375865184,2023-01-28,Estudiante,Apartamento completo,pendiente
7964538,1815242652,2023-02-16,Docente,Habitación,pendiente
7960770,1608747455,2023-02-21,Estudiante,Apartamento completo,pendiente
7956476,1068733095,2022-11-23,Estudiante,Apartamento completo,pendiente
7952751,1149307902,2022-12-07,Estudiante,Apartamento completo,pendiente
7961623,1327615352,2023-02-19,Estudiante,Apartamento completo,pendiente
7923079,1511867500,2023-02-06,Estudiante,Habitación,pendiente
7954116,1268081018,2022-12-13,Estudiante,Habitación,pendiente
7960754,1548538882,2023-01-03,Docente,Apartamento completo,pendiente
7272362,1866327905,2022-12-28,Estudiante,Apartamento completo,pendiente
7948449,1522047009,2023-02-04,Colaborador,Apartamento completo,pendiente
5619944,1135440394,2022-12-15,Estudiante,Habitación,pendiente
7969665,1476163595,2023-03-02,Docente,Apartamento completo,pendiente
7064632,1925627076,2022-12-24,Colaborador,Apartamento completo,pendiente
7943276,1342653989,2023-01-11,Colaborador,Habitación,pendiente
7967012,1662511574,2023-01-12,Docente,Apartamento completo,pendiente
7431625,1482686578,2023-01-13,Estudiante,Habitación,pendiente
7948919,1072907385,2023-01-24,Otra,Apartamento completo,pendiente
7850348,1057898968,2023-01-25,Docente,Apartamento completo,pendiente
7964007,1012497515,2022-12-28,Docente,Apartamento completo,pendiente
7935978,1578903681,2022-12-03,Estudiante,Apartamento completo,pendiente
7743073,1907783246,2022-12-30,Estudiante,Apartamento completo,pendiente
6530018,1650546479,2022-12-03,Estudiante,Habitación,pendiente
7923285,1307986388,2022-11-09,Otra,Apartamento completo,pendiente
6279450,1872117802,2022-12-15,Otra,Habitación,pendiente
7942024,1155607001,2023-01-29,Docente,Apartamento completo,pendiente
7968237,1280983397,2022-11-12,Estudiante,Habitación,pendiente
10028111,1494878915,2023-03-15,Estudiante,Habitación,pendiente
6067717,1159201970,2022-11-17,Colaborador,Apartamento completo,pendiente
7387828,1669091922,2023-02-16,Colaborador,Habitación,pendiente
6481718,1446972289,2022-11-13,Otra,Apartamento completo,pendiente
7702274,1914345894,2023-02-09,Docente,Habitación,pendiente
7934191,1148943456,2022-12-17,Docente,Habitación,pendiente
7939254,1985945121,2023-03-07,Otra,Apartamento completo,pendiente
7688206,1483518858,2023-02-15,Estudiante,Apartamento completo,pendiente
7935277,1318844383,2022-11-30,Estudiante,Apartamento completo,pendiente
7788288,1030494852,2022-12-31,Estudiante,Apartamento completo,pendiente
7331886,1764721913,2023-02-28,Docente,Habitación,pendiente
7969920,1179631854,2023-03-08,Estudiante,Apartamento completo,pendiente
7698637,1247917894,2022-11-24,Estudiante,Habitación,pendiente
7651903,1796896547,2022-11-16,Estudiante,Habitación,pendiente
7967296,1050032736,2023-03-12,Colaborador,Habitación,pendiente
7943595,1943050962,2022-12-25,Colaborador,Apartamento completo,pendiente
7938604,1658735427,2022-11-01,Estudiante,Apartamento completo,pendiente
7954378,1644113846,2022-12-16,Colaborador,Habitación,pendiente
7915118,1923695737,2023-01-26,Colaborador,Habitación,pendiente
7959179,1373946776,2022-11-15,Otra,Habitación,pendiente
7177566,1083624047,2022-11-28,Colaborador,Apartamento completo,pendiente
7688206,1140046946,2023-03-14,Estudiante,Apartamento completo,pendiente
7916815,1715261381,2022-11-15,Docente,Apartamento completo,pendiente
10033406,1563855317,2022-11-05,Estudiante,Apartamento completo,pendiente
7963489,1482946402,2023-02-23,Docente,Apartamento completo,pendiente
7597401,1554550986,2022-12-11,Otra,Apartamento completo,pendiente
7173724,1482409125,2023-03-13,Estudiante,Habitación,pendiente
7569247,1848223368,2023-01-25,Estudiante,Habitación,pendiente
7962328,1719292706,2023-02-20,Docente,Apartamento completo,pendiente
7924803,1155110428,2022-12-24,Docente,Apartamento completo,pendiente
7696403,1821522817,2022-11-16,Docente,Habitación,pendiente
5060020,1654222170,2023-02-12,Colaborador,Habitación,pendiente
7952575,1933358511,2022-11-07,Estudiante,Habitación,pendiente
7948449,1446071373,2022-11-01,Colaborador,Apartamento completo,pendiente
7854471,1393354427,2022-12-02,Colaborador,Habitación,pendiente
7917490,1033973958,2023-01-22,Estudiante,Habitación,pendiente
7919766,1039261998,2023-01-13,Docente,Habitación,pendiente
7854425,1161355200,2022-11-21,Docente,Habitación,pendiente
